timestamp,delta_t_ms,x1_raw,x2_raw,x1_corrected,x2_corrected,differential,processed
2026-02-27T17:18:46.245331,49.360,111.7860,-10.8180,118.7726,10.1269,108.6458,50.3153
2026-02-27T17:18:46.295884,50.553,117.7960,-12.0200,124.7826,8.9248,115.8578,63.8138
2026-02-27T17:18:46.296742,0.858,125.0080,-12.0200,131.9946,8.9248,123.0698,76.8136
2026-02-27T17:18:46.346105,49.363,131.0180,-13.2220,138.0046,7.7229,130.2818,93.7681
2026-02-27T17:18:46.397098,50.993,127.4120,-8.4140,134.3986,12.5308,121.8678,99.7722
2026-02-27T17:18:46.398363,1.265,131.0180,-12.0200,138.0046,8.9248,129.0798,107.8611
2026-02-27T17:18:46.446319,47.956,131.0180,-9.6160,138.0046,11.3289,126.6758,110.0015
2026-02-27T17:18:46.496052,49.733,135.8260,-12.0200,142.8126,8.9248,133.8878,111.8843
2026-02-27T17:18:46.497065,1.013,135.8260,-10.8180,142.8126,10.1269,132.6858,114.6884
2026-02-27T17:18:46.544619,47.554,137.0280,-10.8180,144.0146,10.1269,133.8878,116.8378
2026-02-27T17:18:46.597712,53.093,135.8260,-9.6160,142.8126,11.3289,131.4838,117.2574
2026-02-27T17:18:46.646894,49.182,139.4320,-7.2120,146.4186,13.7329,132.6858,117.4672
2026-02-27T17:18:46.647847,0.953,140.6340,-8.4140,147.6206,12.5308,135.0898,117.5722
2026-02-27T17:18:46.696371,48.524,143.0380,-13.2220,150.0246,7.7229,142.3018,118.9801
2026-02-27T17:18:46.747103,50.732,147.8460,-12.0200,154.8326,8.9248,145.9078,123.8690
2026-02-27T17:18:46.748246,1.143,144.2400,-13.2220,151.2266,7.7229,143.5038,127.1315
2026-02-27T17:18:46.797278,49.032,149.0480,-12.0200,156.0346,8.9248,147.1098,130.3425
2026-02-27T17:18:46.899329,102.051,145.4420,-10.8180,152.4286,10.1269,142.3018,130.4433
2026-02-27T17:18:46.926971,27.642,152.6540,-10.8180,159.6406,10.1269,149.5138,132.8202
2026-02-27T17:18:46.928381,1.410,150.2500,-9.6160,157.2366,11.3289,145.9078,133.2331
2026-02-27T17:18:46.946898,18.517,150.2500,-10.8180,157.2366,10.1269,147.1098,134.2299
2026-02-27T17:18:46.998121,51.223,149.0480,-9.6160,156.0346,11.3289,144.7058,133.9306
2026-02-27T17:18:46.999183,1.062,156.2600,-10.8180,163.2466,10.1269,153.1198,134.6027
2026-02-27T17:18:47.046837,47.654,150.2500,-10.8180,157.2366,10.1269,147.1098,134.9411
2026-02-27T17:18:47.098637,51.800,153.8560,-9.6160,160.8426,11.3289,149.5138,136.7683
2026-02-27T17:18:47.100141,1.504,157.4620,-7.2120,164.4486,13.7329,150.7158,137.6819
2026-02-27T17:18:47.146497,46.356,157.4620,-10.8180,164.4486,10.1269,154.3218,139.0022
2026-02-27T17:18:47.198678,52.181,156.2600,-8.4140,163.2466,12.5308,150.7158,139.6680
2026-02-27T17:18:47.224698,26.020,156.2600,-12.0200,163.2466,8.9248,154.3218,142.5980
2026-02-27T17:18:47.246024,21.326,153.8560,-12.0200,160.8426,8.9248,151.9178,142.3255
2026-02-27T17:18:47.297149,51.125,162.2700,-7.2120,169.2566,13.7329,155.5238,143.9699
2026-02-27T17:18:47.347173,50.024,158.6640,-10.8180,165.6506,10.1269,155.5238,145.6825
2026-02-27T17:18:47.373616,26.443,157.4620,-7.2120,164.4486,13.7329,150.7158,146.5595
2026-02-27T17:18:47.395080,21.464,157.4620,-10.8180,164.4486,10.1269,154.3218,146.0795
2026-02-27T17:18:47.448112,53.032,159.8660,-10.8180,166.8526,10.1269,156.7258,145.8455
2026-02-27T17:18:47.473331,25.219,159.8660,-6.0100,166.8526,14.9349,151.9178,145.7299
2026-02-27T17:18:47.498952,25.621,155.0580,-12.0200,162.0446,8.9248,153.1198,144.7818
2026-02-27T17:18:47.548635,49.683,153.8560,-13.2220,160.8426,7.7229,153.1198,144.3077
2026-02-27T17:18:47.569661,21.026,156.2600,-10.8180,163.2466,10.1269,153.1198,144.0707
2026-02-27T17:18:47.604532,34.871,157.4620,-10.8180,164.4486,10.1269,154.3218,143.9522
2026-02-27T17:18:47.646609,42.077,151.4520,-10.8180,158.4386,10.1269,148.3118,143.8929
2026-02-27T17:18:47.697044,50.435,158.6640,-9.6160,165.6506,11.3289,154.3218,144.7536
2026-02-27T17:18:47.698570,1.526,159.8660,-10.8180,166.8526,10.1269,156.7258,145.1840
2026-02-27T17:18:47.747656,49.086,161.0680,-9.6160,168.0546,11.3289,156.7258,147.2253
2026-02-27T17:18:47.797028,49.372,155.0580,-9.6160,162.0446,11.3289,150.7158,148.2617
2026-02-27T17:18:47.798044,1.016,155.0580,-8.4140,162.0446,12.5308,149.5138,144.2250
2026-02-27T17:18:47.847770,49.726,153.8560,-8.4140,160.8426,12.5308,148.3118,141.3811
2026-02-27T17:18:47.897122,49.352,159.8660,-10.8180,166.8526,10.1269,156.7258,139.9989
2026-02-27T17:18:47.898616,1.494,158.6640,-9.6160,165.6506,11.3289,154.3218,142.7696
2026-02-27T17:18:47.949085,50.469,156.2600,-10.8180,163.2466,10.1269,153.1198,144.1920
2026-02-27T17:18:47.998899,49.814,158.6640,-8.4140,165.6506,12.5308,153.1198,144.0128
2026-02-27T17:18:48.046108,47.209,157.4620,-7.2120,164.4486,13.7329,150.7158,143.9232
2026-02-27T17:18:48.047611,1.503,153.8560,-8.4140,160.8426,12.5308,148.3118,142.0977
2026-02-27T17:18:48.147772,100.161,153.8560,-8.4140,160.8426,12.5308,148.3118,139.4969
2026-02-27T17:18:48.149391,1.619,153.8560,-8.4140,160.8426,12.5308,148.3118,138.1982
2026-02-27T17:18:48.150817,1.426,149.0480,-8.4140,156.0346,12.5308,143.5038,137.5645
2026-02-27T17:18:48.197190,46.373,150.2500,-14.4240,157.2366,6.5209,150.7158,137.2510
2026-02-27T17:18:48.248760,51.570,149.0480,-8.4140,156.0346,12.5308,143.5038,133.7927
2026-02-27T17:18:48.250733,1.973,151.4520,-12.0200,158.4386,8.9248,149.5138,136.1869
2026-02-27T17:18:48.295337,44.604,152.6540,-9.6160,159.6406,11.3289,148.3118,136.5622
2026-02-27T17:18:48.347908,52.571,149.0480,-8.4140,156.0346,12.5308,143.5038,136.7499
2026-02-27T17:18:48.399076,51.168,150.2500,-10.8180,157.2366,10.1269,147.1098,136.0147
2026-02-27T17:18:48.400622,1.546,150.2500,-12.0200,157.2366,8.9248,148.3118,135.6472
2026-02-27T17:18:48.448041,47.419,150.2500,-12.0200,157.2366,8.9248,148.3118,136.2923
2026-02-27T17:18:48.497628,49.587,147.8460,-7.2120,154.8326,13.7329,141.0998,136.6149
2026-02-27T17:18:48.498984,1.356,147.8460,-12.0200,154.8326,8.9248,145.9078,135.1183
2026-02-27T17:18:48.547390,48.406,145.4420,-10.8180,152.4286,10.1269,142.3018,132.0197
2026-02-27T17:18:48.597412,50.022,145.4420,-10.8180,152.4286,10.1269,142.3018,130.5064
2026-02-27T17:18:48.598467,1.055,140.6340,-10.8180,147.6206,10.1269,137.4938,129.7576
2026-02-27T17:18:48.645620,47.153,134.6240,-10.8180,141.6106,10.1269,131.4838,126.3861
2026-02-27T17:18:48.695803,50.183,137.0280,-10.8180,144.0146,10.1269,133.8878,122.6556
2026-02-27T17:18:48.746563,50.760,133.4220,-10.8180,140.4086,10.1269,130.2818,119.4623
2026-02-27T17:18:48.748032,1.469,131.0180,-9.6160,138.0046,11.3289,126.6758,117.2257
2026-02-27T17:18:48.795463,47.431,127.4120,-12.0200,134.3986,8.9248,125.4738,114.1762
2026-02-27T17:18:48.849883,54.420,128.6140,-24.0400,135.6006,-3.0952,138.6958,112.7596
2026-02-27T17:18:48.851380,1.497,28.8480,-19.2320,35.8346,1.7128,34.1218,111.4558
2026-02-27T17:18:48.897699,46.319,22.8380,-19.2320,29.8246,1.7128,28.1118,46.6464
2026-02-27T17:18:48.946599,48.900,21.6360,-16.8280,28.6226,4.1168,24.5058,31.2603
2026-02-27T17:18:48.948128,1.529,14.4240,-19.2320,21.4106,1.7128,19.6978,24.1203
2026-02-27T17:18:48.998843,50.715,16.8280,-16.8280,23.8146,4.1168,19.6978,18.1483
2026-02-27T17:18:49.097740,98.897,13.2220,-19.2320,20.2086,1.7128,18.4958,15.1460
2026-02-27T17:18:49.099244,1.504,15.6260,-18.0300,22.6126,2.9148,19.6978,13.6449
2026-02-27T17:18:49.100717,1.473,13.2220,-21.6360,20.2086,-0.6911,20.8998,12.8943
2026-02-27T17:18:49.150779,50.062,14.4240,-20.4340,21.4106,0.5109,20.8998,12.8855
2026-02-27T17:18:49.196739,45.960,12.0200,-19.2320,19.0066,1.7128,17.2938,12.8811
2026-02-27T17:18:49.198119,1.380,12.0200,-16.8280,19.0066,4.1168,14.8898,11.7795
2026-02-27T17:18:49.246798,48.679,14.4240,-15.6260,21.4106,5.3188,16.0918,10.8622
2026-02-27T17:18:49.296751,49.953,7.2120,-21.6360,14.1986,-0.6911,14.8898,10.0371
2026-02-27T17:18:49.298268,1.517,10.8180,-18.0300,17.8046,2.9148,14.8898,9.6246
2026-02-27T17:18:49.346283,48.015,13.2220,-18.0300,20.2086,2.9148,17.2938,9.4183
2026-02-27T17:18:49.395795,49.512,12.0200,-20.4340,19.0066,0.5109,18.4958,10.0481
2026-02-27T17:18:49.446985,51.190,8.4140,-20.4340,15.4006,0.5109,14.8898,10.3630
2026-02-27T17:18:49.448075,1.090,8.4140,-20.4340,15.4006,0.5109,14.8898,9.7875
2026-02-27T17:18:49.497018,48.943,10.8180,-20.4340,17.8046,0.5109,17.2938,9.4998
2026-02-27T17:18:49.546438,49.420,8.4140,-16.8280,15.4006,4.1168,11.2838,9.3559
2026-02-27T17:18:49.547930,1.492,9.6160,-19.2320,16.6026,1.7128,14.8898,9.2839
2026-02-27T17:18:49.598622,50.692,7.2120,-19.2320,14.1986,1.7128,12.4858,0.0000
2026-02-27T17:18:49.646142,47.520,8.4140,-16.8280,15.4006,4.1168,11.2838,0.0000
2026-02-27T17:18:49.647243,1.101,6.0100,-19.2320,12.9966,1.7128,11.2838,0.0000
2026-02-27T17:18:49.696678,49.435,8.4140,-18.0300,15.4006,2.9148,12.4858,0.0000
2026-02-27T17:18:49.746314,49.636,6.0100,-16.8280,12.9966,4.1168,8.8798,0.0000
2026-02-27T17:18:49.796946,50.632,7.2120,-22.8380,14.1986,-1.8932,16.0918,0.0000
2026-02-27T17:18:49.798118,1.172,6.0100,-19.2320,12.9966,1.7128,11.2838,0.0000
2026-02-27T17:18:49.849492,51.374,6.0100,-20.4340,12.9966,0.5109,12.4858,0.0000
2026-02-27T17:18:49.896034,46.542,4.8080,-19.2320,11.7946,1.7128,10.0818,0.0000
2026-02-27T17:18:49.897411,1.377,4.8080,-20.4340,11.7946,0.5109,11.2838,0.0000
2026-02-27T17:18:49.996863,99.452,7.2120,-19.2320,14.1986,1.7128,12.4858,0.0000
2026-02-27T17:18:49.998619,1.756,3.6060,-18.0300,10.5926,2.9148,7.6778,0.0000
2026-02-27T17:18:50.000062,1.443,2.4040,-16.8280,9.3906,4.1168,5.2738,0.0000
2026-02-27T17:18:50.046238,46.176,6.0100,-21.6360,12.9966,-0.6911,13.6878,0.0000
2026-02-27T17:18:50.096587,50.349,6.0100,-19.2320,12.9966,1.7128,11.2838,0.0000
2026-02-27T17:18:50.146639,50.052,4.8080,-19.2320,11.7946,1.7128,10.0818,0.0000
2026-02-27T17:18:50.147970,1.331,7.2120,-21.6360,14.1986,-0.6911,14.8898,0.0000
2026-02-27T17:18:50.198285,50.315,4.8080,-20.4340,11.7946,0.5109,11.2838,0.0000
2026-02-27T17:18:50.350343,152.058,6.0100,-15.6260,12.9966,5.3188,7.6778,0.0000
2026-02-27T17:18:50.351890,1.547,1.2020,-19.2320,8.1886,1.7128,6.4758,0.0000
2026-02-27T17:18:50.353564,1.674,4.8080,-18.0300,11.7946,2.9148,8.8798,0.0000
2026-02-27T17:18:50.354809,1.245,2.4040,-19.2320,9.3906,1.7128,7.6778,0.0000
2026-02-27T17:18:50.356116,1.307,3.6060,-16.8280,10.5926,4.1168,6.4758,0.0000
2026-02-27T17:18:50.396090,39.974,7.2120,-18.0300,14.1986,2.9148,11.2838,0.0000
2026-02-27T17:18:50.445900,49.810,4.8080,-20.4340,11.7946,0.5109,11.2838,0.0000
2026-02-27T17:18:50.495699,49.799,2.4040,-15.6260,9.3906,5.3188,4.0718,0.0000
2026-02-27T17:18:50.497379,1.680,3.6060,-20.4340,10.5926,0.5109,10.0818,0.0000
2026-02-27T17:18:50.547875,50.496,2.4040,-19.2320,9.3906,1.7128,7.6778,0.0000
2026-02-27T17:18:50.597125,49.250,4.8080,-19.2320,11.7946,1.7128,10.0818,0.0000
2026-02-27T17:18:50.598302,1.177,4.8080,-18.0300,11.7946,2.9148,8.8798,0.0000
2026-02-27T17:18:50.646427,48.125,3.6060,-20.4340,10.5926,0.5109,10.0818,0.0000
2026-02-27T17:18:50.696650,50.223,3.6060,-18.0300,10.5926,2.9148,7.6778,0.0000
2026-02-27T17:18:50.698147,1.497,4.8080,-19.2320,11.7946,1.7128,10.0818,0.0000
2026-02-27T17:18:50.746577,48.430,3.6060,-18.0300,10.5926,2.9148,7.6778,0.0000
2026-02-27T17:18:50.798891,52.314,2.4040,-18.0300,9.3906,2.9148,6.4758,0.0000
2026-02-27T17:18:50.846190,47.299,4.8080,-19.2320,11.7946,1.7128,10.0818,0.0000
2026-02-27T17:18:50.847536,1.346,4.8080,-18.0300,11.7946,2.9148,8.8798,0.0000
2026-02-27T17:18:50.897518,49.982,3.6060,-19.2320,10.5926,1.7128,8.8798,0.0000
2026-02-27T17:18:50.945564,48.046,1.2020,-20.4340,8.1886,0.5109,7.6778,0.0000
2026-02-27T17:18:50.947006,1.442,4.8080,-18.0300,11.7946,2.9148,8.8798,0.0000
2026-02-27T17:18:50.996114,49.108,3.6060,-18.0300,10.5926,2.9148,7.6778,0.0000
2026-02-27T17:18:51.046219,50.105,6.0100,-20.4340,12.9966,0.5109,12.4858,0.0000
2026-02-27T17:18:51.047516,1.297,2.4040,-20.4340,9.3906,0.5109,8.8798,0.0000
2026-02-27T17:18:51.096147,48.631,2.4040,-18.0300,9.3906,2.9148,6.4758,0.0000
2026-02-27T17:18:51.147993,51.846,3.6060,-19.2320,10.5926,1.7128,8.8798,0.0000
2026-02-27T17:18:51.197044,49.051,1.2020,-20.4340,8.1886,0.5109,7.6778,0.0000
2026-02-27T17:18:51.198567,1.523,3.6060,-18.0300,10.5926,2.9148,7.6778,0.0000
2026-02-27T17:18:51.297204,98.637,2.4040,-18.0300,9.3906,2.9148,6.4758,0.0000
2026-02-27T17:18:51.298761,1.557,2.4040,-19.2320,9.3906,1.7128,7.6778,0.0000
2026-02-27T17:18:51.300121,1.360,2.4040,-20.4340,9.3906,0.5109,8.8798,0.0000
2026-02-27T17:18:51.348215,48.094,2.4040,-20.4340,9.3906,0.5109,8.8798,0.0000
2026-02-27T17:18:51.398406,50.191,2.4040,-20.4340,9.3906,0.5109,8.8798,0.0000
2026-02-27T17:18:51.399691,1.285,4.8080,-19.2320,11.7946,1.7128,10.0818,0.0000
2026-02-27T17:18:51.446633,46.942,0.0000,-21.6360,6.9866,-0.6911,7.6778,0.0000
2026-02-27T17:18:51.546455,99.822,4.8080,-20.4340,11.7946,0.5109,11.2838,0.0000
2026-02-27T17:18:51.547645,1.190,2.4040,-19.2320,9.3906,1.7128,7.6778,0.0000
2026-02-27T17:18:51.548571,0.926,2.4040,-21.6360,9.3906,-0.6911,10.0818,0.0000
